record_id,date,mandi_id,crop_name,min_price,max_price,modal_price,msp,date_dt,date_str,is_price_crash,price_gap_vs_msp,price_ratio,mandi_name,district,state
PR007492,02-May-2026,MANDI057,Rice,1874.83,2168.0,2021.25,2183.0,2026-05-02,2026-05-02,True,-161.75,0.926,Gorakhpur APMC,Bareilly,Uttar Pradesh
PR006661,2026/05/02,MANDI053,Maize,1841.52,2006.88,1924.2,2090.0,2026-05-02,2026-05-02,True,-165.8,0.921,Panihati Market,Saharanpur,Uttar Pradesh
PR011136,2026-05-02,MANDI032,Mustard,5715.55,6395.75,6056.0,5650.0,2026-05-02,2026-05-02,False,406.0,1.072,Chapra Grain Market,Ambala,Haryana
PR002929,02-May-2026,MANDI031,Maize,2121.51,2517.12,2319.32,2090.0,2026-05-02,2026-05-02,False,229.32,1.11,Nangloi Jat Mandi,Sirsa,Haryana
PR002100,2026/05/02,MANDI031,Sugarcane,3205.49,3530.7,3368.09,3500.0,2026-05-02,2026-05-02,True,-131.91,0.962,Nangloi Jat Mandi,Sirsa,Haryana
PR007319,05.02.2026,MANDI050,Maize,2009.0,2352.0,2181.0,2090.0,2026-05-02,2026-05-02,False,91.0,1.044,Durg Market,Muzaffarnagar,Uttar Pradesh
PR009902,02-May-2026,MANDI025,Mustard,5744.31,6402.900000000001,6098.0,5650.0,2026-05-02,2026-05-02,False,448.0,1.079,Dindigul APMC,Karnal,Haryana
PR004868,2026-05-02,MANDI001,Mustard,5002.0,6193.71,5598.01,5650.0,2026-05-02,2026-05-02,True,-51.99,0.991,Hyderabad Mandi,Ludhiana,Punjab
PR010446,2026-05-02,MANDI039,Cotton,6199.69,7319.56,6759.62,6620.0,2026-05-02,2026-05-02,False,139.62,1.021,Anand Grain Market,Kurukshetra,Haryana
PR006490,05.02.2026,MANDI048,Sugarcane,3765.4959999999996,4290.53,3963.68,3500.0,2026-05-02,2026-05-02,False,463.68,1.132,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR011791,2026-05-02,MANDI025,Mustard,5022.41,6025.35,5523.88,5650.0,2026-05-02,2026-05-02,True,-126.12,0.978,Dindigul APMC,Karnal,Haryana
PR006187,05.02.2026,MANDI053,Wheat,2010.63,2169.14,2090.0,2275.0,2026-05-02,2026-05-02,True,-185.0,0.919,Panihati Market,Saharanpur,Uttar Pradesh
PR005671,05/02/2026,MANDI007,Maize,2105.0,2280.87,2192.75,2090.0,2026-05-02,2026-05-02,False,102.75,1.049,Nashik Mandi,Amritsar,Punjab
PR001840,2026/05/02,MANDI025,Sugarcane,3023.66,3682.0,3353.0,3500.0,2026-05-02,2026-05-02,True,-147.0,0.958,Dindigul APMC,Karnal,Haryana
PR009634,02-May-2026,MANDI006,Cotton,5931.19,7117.42,6524.3,6620.0,2026-05-02,2026-05-02,True,-95.7,0.986,Kochi Mandi,Amritsar,Punjab
PR005532,02-May-2026,MANDI027,Cotton,6274.19,7750.29,7012.24,6620.0,2026-05-02,2026-05-02,False,392.24,1.059,Kochi APMC,Hisar,Haryana
PR007867,05/02/2026,MANDI038,Wheat,1998.0,2155.0,2076.53,2275.0,2026-05-02,2026-05-02,True,-198.47,0.913,Jalandhar Mandi,Kurukshetra,Haryana
PR000988,02-May-2026,MANDI018,Wheat,2407.8889999999997,2661.351,2534.62,2275.0,2026-05-02,2026-05-02,False,259.62,1.114,Jaunpur Mandi,Moga,Punjab
PR011625,05-02-2026,MANDI011,Wheat,2122.9,2371.36,2247.13,2275.0,2026-05-02,2026-05-02,True,-27.87,0.988,Arrah Mandi,Patiala,Punjab
PR001422,05-02-2026,MANDI039,Cotton,6784.69,7150.05,6967.37,6620.0,2026-05-02,2026-05-02,False,347.37,1.052,Anand Grain Market,Kurukshetra,Haryana
PR010922,2026-05-02,MANDI056,Sugarcane,3358.0,4142.65,3750.19,3500.0,2026-05-02,2026-05-02,False,250.19,1.071,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR000035,05/02/2026,MANDI046,Rice,2141.15,2410.28,2141.15,2183.0,2026-05-02,2026-05-02,True,-41.85,0.981,Baranagar Market,Muzaffarnagar,Uttar Pradesh
PR007549,05-02-2026,MANDI037,Cotton,6940.86,7499.268,7142.16,6620.0,2026-05-02,2026-05-02,False,522.16,1.079,Jorhat Grain Market,Kurukshetra,Haryana
PR004940,02-May-2026,MANDI041,Wheat,2327.91,2456.82,2392.0,2275.0,2026-05-02,2026-05-02,False,117.0,1.051,Gurgaon Grain Market,Fatehabad,Haryana
PR004005,05/02/2026,MANDI051,Rice,1952.35,2387.8,2170.0,2183.0,2026-05-02,2026-05-02,True,-13.0,0.994,Gulbarga Market,Saharanpur,Uttar Pradesh
PR004470,05.02.2026,MANDI001,Cotton,5992.0,7118.59,6555.07,6620.0,2026-05-02,2026-05-02,True,-64.93,0.99,Hyderabad Mandi,Ludhiana,Punjab
PR004675,2026/05/02,MANDI001,Maize,1842.0784999999998,2086.0,1939.03,2090.0,2026-05-02,2026-05-02,True,-150.97,0.928,Hyderabad Mandi,Ludhiana,Punjab
PR008771,05/02/2026,MANDI014,Sugarcane,2980.82,3719.12,3350.0,3500.0,2026-05-02,2026-05-02,True,-150.0,0.957,Bathinda Grain Market,Patiala,Punjab
PR003370,05/02/2026,MANDI001,Cotton,6309.25,7314.49,6811.87,6620.0,2026-05-02,2026-05-02,False,191.87,1.029,Hyderabad Mandi,Ludhiana,Punjab
PR008462,05.02.2026,MANDI053,Mustard,5482.48,5777.7,5630.0,5650.0,2026-05-02,2026-05-02,True,-20.0,0.996,Panihati Market,Saharanpur,Uttar Pradesh
PR008300,05-02-2026,MANDI001,Rice,2249.33,2521.76,2385.55,2183.0,2026-05-02,2026-05-02,False,202.55,1.093,Hyderabad Mandi,Ludhiana,Punjab
PR010013,05/02/2026,MANDI031,Cotton,6597.25,7566.0,7081.0,6620.0,2026-05-02,2026-05-02,False,461.0,1.07,Nangloi Jat Mandi,Sirsa,Haryana
PR008180,2026/05/02,MANDI037,Wheat,2229.38,2677.95,2454.0,2275.0,2026-05-02,2026-05-02,False,179.0,1.079,Jorhat Grain Market,Kurukshetra,Haryana
PR002461,05.02.2026,MANDI043,Mustard,5618.91,6202.97,5910.94,5650.0,2026-05-02,2026-05-02,False,260.94,1.046,Danapur Mandi,Agra,Uttar Pradesh
PR000560,02-May-2026,MANDI001,Sugarcane,3381.14,3998.38,3689.76,3500.0,2026-05-02,2026-05-02,False,189.76,1.054,Hyderabad Mandi,Ludhiana,Punjab
PR009579,2026-05-02,MANDI003,Cotton,6385.49,7774.0,7080.0,6620.0,2026-05-02,2026-05-02,False,460.0,1.069,Vijayawada Mandi,Ludhiana,Punjab
PR000130,2026/05/02,MANDI027,Rice,1990.82,2301.53,2146.17,2183.0,2026-05-02,2026-05-02,True,-36.83,0.983,Kochi APMC,Hisar,Haryana
PR004803,05-02-2026,MANDI030,Wheat,2119.26,2256.0,2187.7,2275.0,2026-05-02,2026-05-02,True,-87.3,0.962,Patiala APMC,Sirsa,Haryana
PR002841,2026-05-02,MANDI007,Maize,2091.0,2414.0,2252.0,2090.0,2026-05-02,2026-05-02,False,162.0,1.078,Nashik Mandi,Amritsar,Punjab
PR006542,2026-05-03,MANDI021,Mustard,5450.08,6587.76,6018.92,5650.0,2026-05-03,2026-05-03,False,368.92,1.065,Guna Mandi,Ferozepur,Punjab
PR005095,03-May-2026,MANDI043,Mustard,5552.12,6101.0,5826.59,5650.0,2026-05-03,2026-05-03,False,176.59,1.031,Danapur Mandi,Agra,Uttar Pradesh
PR003357,2026-05-03,MANDI054,Mustard,5659.93,6160.86,5910.0,5650.0,2026-05-03,2026-05-03,False,260.0,1.046,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR001308,2026/05/03,MANDI029,Wheat,2290.21,2552.0,2421.0,2275.0,2026-05-03,2026-05-03,False,146.0,1.064,Asansol Grain Market,Sirsa,Haryana
PR003671,2026-05-03,MANDI042,Rice,2002.6,2280.0,2108.0,2183.0,2026-05-03,2026-05-03,True,-75.0,0.966,Erode Mandi,Fatehabad,Haryana
PR003085,05-03-2026,MANDI010,Maize,1992.0,2329.0,2160.0,2090.0,2026-05-03,2026-05-03,False,70.0,1.033,Dhule APMC,Jalandhar,Punjab
PR010890,05.03.2026,MANDI051,Wheat,2026.76,2491.76,2259.26,2275.0,2026-05-03,2026-05-03,True,-15.74,0.993,Gulbarga Market,Saharanpur,Uttar Pradesh
PR008913,05/03/2026,MANDI001,Rice,2285.59,2759.37,2522.0,2183.0,2026-05-03,2026-05-03,False,339.0,1.155,Hyderabad Mandi,Ludhiana,Punjab
PR010981,05.03.2026,MANDI012,Mustard,5517.14,5845.46,5681.0,5650.0,2026-05-03,2026-05-03,False,31.0,1.005,Gaya Grain Market,Patiala,Punjab
PR011991,05.03.2026,MANDI044,Rice,2205.0,2659.95,2432.45,2183.0,2026-05-03,2026-05-03,False,249.45,1.114,Dehri Mandi,Agra,Uttar Pradesh
PR003341,03-May-2026,MANDI021,Rice,2058.15,2392.66,2225.0,2183.0,2026-05-03,2026-05-03,False,42.0,1.019,Guna Mandi,Ferozepur,Punjab
PR003886,05/03/2026,MANDI015,Sugarcane,3107.83,3727.53,3417.68,3500.0,2026-05-03,2026-05-03,True,-82.32,0.976,Amravati Grain Market,Bathinda,Punjab
PR011989,2026/05/03,MANDI001,Rice,2239.0,2724.0,2481.41,2183.0,2026-05-03,2026-05-03,False,298.41,1.137,Hyderabad Mandi,Ludhiana,Punjab
PR005645,05.03.2026,MANDI033,Sugarcane,3040.15,3610.64,3325.0,3500.0,2026-05-03,2026-05-03,True,-175.0,0.95,South Dumdum Grain Market,Ambala,Haryana
PR007805,05-03-2026,MANDI022,Cotton,6303.52,6874.16,6588.84,6620.0,2026-05-03,2026-05-03,True,-31.16,0.995,Eluru APMC,Karnal,Haryana
PR007303,05/03/2026,MANDI035,Mustard,4847.01,5418.756,5160.72,5650.0,2026-05-03,2026-05-03,True,-489.28,0.913,Guntakal Mandi,Ambala,Haryana
PR009251,05-03-2026,MANDI001,Wheat,2000.96,2163.17,2082.0,2275.0,2026-05-03,2026-05-03,True,-193.0,0.915,Hyderabad Mandi,Ludhiana,Punjab
PR002423,03-May-2026,MANDI033,Wheat,1976.8,2397.17,2186.99,2275.0,2026-05-03,2026-05-03,True,-88.01,0.961,South Dumdum Grain Market,Ambala,Haryana
PR011829,05/03/2026,MANDI034,Sugarcane,3068.97,3265.02,3068.97,3500.0,2026-05-03,2026-05-03,True,-431.03,0.877,Ludhiana Grain Market,Ambala,Haryana
PR000675,05/03/2026,MANDI044,Mustard,5392.75,6119.86,5756.0,5650.0,2026-05-03,2026-05-03,False,106.0,1.019,Dehri Mandi,Agra,Uttar Pradesh
PR011295,05/03/2026,MANDI028,Rice,2180.76,2588.34,2385.0,2183.0,2026-05-03,2026-05-03,False,202.0,1.093,Machilipatnam APMC,Hisar,Haryana
PR008411,03-May-2026,MANDI056,Cotton,6281.82,7567.0,6924.52,6620.0,2026-05-03,2026-05-03,False,304.52,1.046,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR002361,2026-05-03,MANDI026,Wheat,2260.0,2474.31,2367.0,2275.0,2026-05-03,2026-05-03,False,92.0,1.04,Tadipatri Mandi,Hisar,Haryana
PR004852,2026/05/03,MANDI038,Cotton,6190.34,7245.82,6718.08,6620.0,2026-05-03,2026-05-03,False,98.08,1.015,Jalandhar Mandi,Kurukshetra,Haryana
PR001246,05-03-2026,MANDI022,Sugarcane,3251.0,4032.14,3641.64,3500.0,2026-05-03,2026-05-03,False,141.64,1.04,Eluru APMC,Karnal,Haryana
PR003991,2026-05-03,MANDI041,Maize,2141.06,2555.0,2348.02,2090.0,2026-05-03,2026-05-03,False,258.02,1.123,Gurgaon Grain Market,Fatehabad,Haryana
PR009043,03-May-2026,MANDI030,Wheat,2365.55,2788.0,2576.96,2275.0,2026-05-03,2026-05-03,False,301.96,1.133,Patiala APMC,Sirsa,Haryana
PR000519,05.03.2026,MANDI026,Cotton,6274.14,7098.49,6686.32,6620.0,2026-05-03,2026-05-03,False,66.32,1.01,Tadipatri Mandi,Hisar,Haryana
PR006528,2026-05-03,MANDI029,Rice,2199.48,2667.28,2433.0,2183.0,2026-05-03,2026-05-03,False,250.0,1.115,Asansol Grain Market,Sirsa,Haryana
PR011431,05-03-2026,MANDI049,Cotton,6336.53,7025.77,6681.15,6620.0,2026-05-03,2026-05-03,False,61.15,1.009,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR000862,05/03/2026,MANDI010,Cotton,5713.46,6072.0,5893.0,6620.0,2026-05-03,2026-05-03,True,-727.0,0.89,Dhule APMC,Jalandhar,Punjab
PR002023,2026-05-03,MANDI024,Sugarcane,3183.0,3399.0,3291.0,3500.0,2026-05-03,2026-05-03,True,-209.0,0.94,Jaipur Mandi,Karnal,Haryana
PR010321,05/03/2026,MANDI055,Rice,1959.72,2354.0,2157.0,2183.0,2026-05-03,2026-05-03,True,-26.0,0.988,Chandigarh APMC,Bareilly,Uttar Pradesh
PR007002,03-May-2026,MANDI003,Cotton,5759.1,7093.0,6426.0,6620.0,2026-05-03,2026-05-03,True,-194.0,0.971,Vijayawada Mandi,Ludhiana,Punjab
PR011347,2026/05/03,MANDI052,Maize,2194.0,2652.73,2423.0,2090.0,2026-05-03,2026-05-03,False,333.0,1.159,Kakinada APMC,Saharanpur,Uttar Pradesh
PR005823,2026/05/03,MANDI049,Cotton,6577.94,6998.0,6788.0,6620.0,2026-05-03,2026-05-03,False,168.0,1.025,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR010880,2026-05-03,MANDI007,Mustard,5685.17,6835.65,6260.41,5650.0,2026-05-03,2026-05-03,False,610.41,1.108,Nashik Mandi,Amritsar,Punjab
PR002925,03-May-2026,MANDI016,Wheat,2312.2,2515.8,2396.0,2275.0,2026-05-03,2026-05-03,False,121.0,1.053,Kulti APMC,Bathinda,Punjab
PR011172,2026-05-03,MANDI015,Rice,2128.42,2494.21,2311.0,2183.0,2026-05-03,2026-05-03,False,128.0,1.059,Amravati Grain Market,Bathinda,Punjab
PR003362,05-03-2026,MANDI009,Wheat,2103.3,2315.25,2205.0,2275.0,2026-05-03,2026-05-03,True,-70.0,0.969,Jamshedpur APMC,Jalandhar,Punjab
PR004922,2026-05-03,MANDI052,Wheat,2262.29,2681.0,2471.79,2275.0,2026-05-03,2026-05-03,False,196.79,1.087,Kakinada APMC,Saharanpur,Uttar Pradesh
PR008570,05.03.2026,MANDI045,Rice,2032.7,2348.535,2236.7,2183.0,2026-05-03,2026-05-03,False,53.7,1.025,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR011845,2026/05/03,MANDI041,Wheat,2339.2324999999996,2568.84,2462.35,2275.0,2026-05-03,2026-05-03,False,187.35,1.082,Gurgaon Grain Market,Fatehabad,Haryana
PR003166,05/03/2026,MANDI046,Maize,1973.0,2225.72,2099.33,2090.0,2026-05-03,2026-05-03,False,9.33,1.004,Baranagar Market,Muzaffarnagar,Uttar Pradesh
PR010450,05/03/2026,MANDI028,Sugarcane,3144.35,3518.47,3331.0,3500.0,2026-05-03,2026-05-03,True,-169.0,0.952,Machilipatnam APMC,Hisar,Haryana
PR009911,2026/05/03,MANDI039,Cotton,6382.27,7813.87,7098.07,6620.0,2026-05-03,2026-05-03,False,478.07,1.072,Anand Grain Market,Kurukshetra,Haryana
PR003506,2026-05-03,MANDI033,Mustard,5194.89,5976.14,5585.52,5650.0,2026-05-03,2026-05-03,True,-64.48,0.989,South Dumdum Grain Market,Ambala,Haryana
PR001671,05/03/2026,MANDI049,Cotton,6807.23,7817.58,7312.0,6620.0,2026-05-03,2026-05-03,False,692.0,1.105,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR004666,2026/05/03,MANDI014,Rice,2101.52,2311.15,2206.34,2183.0,2026-05-03,2026-05-03,False,23.34,1.011,Bathinda Grain Market,Patiala,Punjab
PR000080,05.03.2026,MANDI052,Wheat,2119.46,2636.0,2119.46,2275.0,2026-05-03,2026-05-03,True,-155.54,0.932,Kakinada APMC,Saharanpur,Uttar Pradesh
PR004881,05.03.2026,MANDI014,Rice,1858.81,2135.28,1997.05,2183.0,2026-05-03,2026-05-03,True,-185.95,0.915,Bathinda Grain Market,Patiala,Punjab
PR009662,2026-05-03,MANDI025,Sugarcane,3122.4,3903.0,3512.47,3500.0,2026-05-03,2026-05-03,False,12.47,1.004,Dindigul APMC,Karnal,Haryana
PR005975,2026/05/04,MANDI006,Rice,2050.06,2553.05,2301.55,2183.0,2026-05-04,2026-05-04,False,118.55,1.054,Kochi Mandi,Amritsar,Punjab
PR008975,05/04/2026,MANDI046,Wheat,2350.0,2685.0,2517.0,2275.0,2026-05-04,2026-05-04,False,242.0,1.106,Baranagar Market,Muzaffarnagar,Uttar Pradesh
PR005951,2026/05/04,MANDI003,Maize,1851.0,1943.74,1897.27,2090.0,2026-05-04,2026-05-04,True,-192.73,0.908,Vijayawada Mandi,Ludhiana,Punjab
PR007427,04-May-2026,MANDI010,Maize,2148.96,2530.42,2339.69,2090.0,2026-05-04,2026-05-04,False,249.69,1.119,Dhule APMC,Jalandhar,Punjab
PR002893,05/04/2026,MANDI049,Sugarcane,3641.0,4408.0,4024.0,3500.0,2026-05-04,2026-05-04,False,524.0,1.15,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR008026,04-May-2026,MANDI041,Mustard,5093.0,5898.0,5495.26,5650.0,2026-05-04,2026-05-04,True,-154.74,0.973,Gurgaon Grain Market,Fatehabad,Haryana
PR003540,2026-05-04,MANDI054,Maize,2139.0,2505.23,2322.12,2090.0,2026-05-04,2026-05-04,False,232.12,1.111,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR009327,05-04-2026,MANDI051,Cotton,6311.27,6883.47,6597.0,6620.0,2026-05-04,2026-05-04,True,-23.0,0.997,Gulbarga Market,Saharanpur,Uttar Pradesh
PR006853,05-04-2026,MANDI012,Wheat,2204.0,2452.21,2320.0,2275.0,2026-05-04,2026-05-04,False,45.0,1.02,Gaya Grain Market,Patiala,Punjab
PR003264,05/04/2026,MANDI008,Rice,1884.95,2288.72,2086.84,2183.0,2026-05-04,2026-05-04,True,-96.16,0.956,Bijapur Market,Amritsar,Punjab
PR000429,2026-05-04,MANDI056,Wheat,2144.29,2328.81,2237.0,2275.0,2026-05-04,2026-05-04,True,-38.0,0.983,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR003904,2026/05/04,MANDI042,Rice,1936.0,2345.89,2141.11,2183.0,2026-05-04,2026-05-04,True,-41.89,0.981,Erode Mandi,Fatehabad,Haryana
PR010294,05/04/2026,MANDI026,Mustard,5625.09,5929.0,5777.02,5650.0,2026-05-04,2026-05-04,False,127.02,1.022,Tadipatri Mandi,Hisar,Haryana
PR002248,2026-05-04,MANDI006,Maize,2133.0,2433.0,2282.79,2090.0,2026-05-04,2026-05-04,False,192.79,1.092,Kochi Mandi,Amritsar,Punjab
PR005401,2026/05/04,MANDI032,Mustard,4877.0,5311.53,5094.0,5650.0,2026-05-04,2026-05-04,True,-556.0,0.902,Chapra Grain Market,Ambala,Haryana
PR011190,2026/05/04,MANDI037,Wheat,1947.0,2067.75,1947.0,2275.0,2026-05-04,2026-05-04,True,-328.0,0.856,Jorhat Grain Market,Kurukshetra,Haryana
PR008550,04-May-2026,MANDI030,Rice,2119.0,2612.92,2366.16,2183.0,2026-05-04,2026-05-04,False,183.16,1.084,Patiala APMC,Sirsa,Haryana
PR008349,04-May-2026,MANDI010,Cotton,6285.0,6969.0,6627.08,6620.0,2026-05-04,2026-05-04,False,7.08,1.001,Dhule APMC,Jalandhar,Punjab
PR011055,04-May-2026,MANDI004,Rice,2059.0,2200.11,2059.0,2183.0,2026-05-04,2026-05-04,True,-124.0,0.943,Khandwa Grain Market,Ludhiana,Punjab
PR005317,04-May-2026,MANDI020,Sugarcane,3140.95,3383.28,3262.0,3500.0,2026-05-04,2026-05-04,True,-238.0,0.932,Kadapa Mandi,Ferozepur,Punjab
PR007197,04-May-2026,MANDI033,Sugarcane,3653.02,4059.89,3856.0,3500.0,2026-05-04,2026-05-04,False,356.0,1.102,South Dumdum Grain Market,Ambala,Haryana
PR005670,05-04-2026,MANDI025,Mustard,5456.31,6065.65,5761.0,5650.0,2026-05-04,2026-05-04,False,111.0,1.02,Dindigul APMC,Karnal,Haryana
PR004737,05-04-2026,MANDI055,Maize,2069.0,2494.89,2281.94,2090.0,2026-05-04,2026-05-04,False,191.94,1.092,Chandigarh APMC,Bareilly,Uttar Pradesh
PR003293,2026/05/04,MANDI033,Cotton,6736.0,7582.09,7158.9,6620.0,2026-05-04,2026-05-04,False,538.9,1.081,South Dumdum Grain Market,Ambala,Haryana
PR005078,05/04/2026,MANDI054,Cotton,5893.0,6841.63,6367.0,6620.0,2026-05-04,2026-05-04,True,-253.0,0.962,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR011202,2026-05-04,MANDI040,Rice,1922.21,2343.0,2132.79,2183.0,2026-05-04,2026-05-04,True,-50.21,0.977,Jodhpur Market,Fatehabad,Haryana
PR004907,2026-05-04,MANDI034,Mustard,5779.0,6676.12,6227.65,5650.0,2026-05-04,2026-05-04,False,577.65,1.102,Ludhiana Grain Market,Ambala,Haryana
PR004226,05/04/2026,MANDI024,Mustard,4908.92,5358.0,5133.27,5650.0,2026-05-04,2026-05-04,True,-516.73,0.909,Jaipur Mandi,Karnal,Haryana
PR000086,2026/05/04,MANDI040,Maize,1814.95,2006.0,1911.0,2090.0,2026-05-04,2026-05-04,True,-179.0,0.914,Jodhpur Market,Fatehabad,Haryana
PR009400,04-May-2026,MANDI038,Maize,2125.17,2514.28,2320.0,2090.0,2026-05-04,2026-05-04,False,230.0,1.11,Jalandhar Mandi,Kurukshetra,Haryana
PR005573,2026-05-04,MANDI028,Sugarcane,3560.32,4034.97,3798.0,3500.0,2026-05-04,2026-05-04,False,298.0,1.085,Machilipatnam APMC,Hisar,Haryana
PR009895,2026/05/04,MANDI025,Rice,2228.25,2767.63,2498.0,2183.0,2026-05-04,2026-05-04,False,315.0,1.144,Dindigul APMC,Karnal,Haryana
PR002901,05/04/2026,MANDI039,Wheat,2175.0,2430.8,2303.08,2275.0,2026-05-04,2026-05-04,False,28.08,1.012,Anand Grain Market,Kurukshetra,Haryana
PR007126,2026-05-04,MANDI047,Rice,2009.54,2398.96,2009.54,2183.0,2026-05-04,2026-05-04,True,-173.46,0.921,Orai Market,Muzaffarnagar,Uttar Pradesh
PR004938,2026/05/04,MANDI002,Maize,1788.68,2176.0,1982.13,2090.0,2026-05-04,2026-05-04,True,-107.87,0.948,Solapur Mandi,Ludhiana,Punjab
PR003981,2026/05/04,MANDI011,Maize,1885.503,2054.98,1984.74,2090.0,2026-05-04,2026-05-04,True,-105.26,0.95,Arrah Mandi,Patiala,Punjab
PR001793,04-May-2026,MANDI009,Maize,2189.78,2661.08,2425.43,2090.0,2026-05-04,2026-05-04,False,335.43,1.16,Jamshedpur APMC,Jalandhar,Punjab
PR003475,05/04/2026,MANDI051,Sugarcane,3536.0709999999995,3908.289,3722.18,3500.0,2026-05-04,2026-05-04,False,222.18,1.063,Gulbarga Market,Saharanpur,Uttar Pradesh
PR008779,05/04/2026,MANDI009,Maize,2029.0,2175.68,2102.58,2090.0,2026-05-04,2026-05-04,False,12.58,1.006,Jamshedpur APMC,Jalandhar,Punjab
PR004225,05-04-2026,MANDI040,Rice,2032.09,2339.81,2185.95,2183.0,2026-05-04,2026-05-04,False,2.95,1.001,Jodhpur Market,Fatehabad,Haryana
PR010730,05/04/2026,MANDI029,Cotton,5889.0,6391.0,6140.15,6620.0,2026-05-04,2026-05-04,True,-479.85,0.928,Asansol Grain Market,Sirsa,Haryana
PR001054,2026/05/04,MANDI005,Rice,2123.25,2469.48,2235.0,2183.0,2026-05-04,2026-05-04,False,52.0,1.024,Bhilwara Grain Market,Amritsar,Punjab
PR005870,04-May-2026,MANDI009,Rice,2268.14,2485.8,2377.0,2183.0,2026-05-04,2026-05-04,False,194.0,1.089,Jamshedpur APMC,Jalandhar,Punjab
PR003102,2026-05-04,MANDI001,Sugarcane,3150.91,3465.17,3308.04,3500.0,2026-05-04,2026-05-04,True,-191.96,0.945,Hyderabad Mandi,Ludhiana,Punjab
PR005209,04-May-2026,MANDI043,Sugarcane,3214.0,3740.541,3562.42,3500.0,2026-05-04,2026-05-04,False,62.42,1.018,Danapur Mandi,Agra,Uttar Pradesh
PR011401,2026/05/04,MANDI057,Rice,2180.24,2641.0,2410.47,2183.0,2026-05-04,2026-05-04,False,227.47,1.104,Gorakhpur APMC,Bareilly,Uttar Pradesh
PR008665,04-May-2026,MANDI029,Sugarcane,3154.07,3531.69,3343.0,3500.0,2026-05-04,2026-05-04,True,-157.0,0.955,Asansol Grain Market,Sirsa,Haryana
PR010800,2026-05-04,MANDI005,Cotton,6462.67,6800.95,6631.81,6620.0,2026-05-04,2026-05-04,False,11.81,1.002,Bhilwara Grain Market,Amritsar,Punjab
PR004179,2026-05-04,MANDI052,Wheat,2368.0,2583.98,2476.0,2275.0,2026-05-04,2026-05-04,False,201.0,1.088,Kakinada APMC,Saharanpur,Uttar Pradesh
PR001936,2026-05-04,MANDI043,Sugarcane,3289.43,3715.18,3502.3,3500.0,2026-05-04,2026-05-04,False,2.3,1.001,Danapur Mandi,Agra,Uttar Pradesh
PR004381,05.04.2026,MANDI003,Maize,1947.0,2155.7025000000003,2053.05,2090.0,2026-05-04,2026-05-04,True,-36.95,0.982,Vijayawada Mandi,Ludhiana,Punjab
PR005866,2026-05-04,MANDI031,Cotton,6640.77,8042.18,7341.48,6620.0,2026-05-04,2026-05-04,False,721.48,1.109,Nangloi Jat Mandi,Sirsa,Haryana
PR002663,2026/05/04,MANDI005,Cotton,6679.0,7653.46,7166.37,6620.0,2026-05-04,2026-05-04,False,546.37,1.083,Bhilwara Grain Market,Amritsar,Punjab
PR000492,2026/05/04,MANDI030,Cotton,6701.35,8093.09,7397.22,6620.0,2026-05-04,2026-05-04,False,777.22,1.117,Patiala APMC,Sirsa,Haryana
PR011014,05-05-2026,MANDI001,Wheat,1979.61,2203.551,2098.62,2275.0,2026-05-05,2026-05-05,True,-176.38,0.922,Hyderabad Mandi,Ludhiana,Punjab
PR009485,2026-05-05,MANDI006,Maize,1832.2,2018.0,1925.0,2090.0,2026-05-05,2026-05-05,True,-165.0,0.921,Kochi Mandi,Amritsar,Punjab
PR006218,2026/05/05,MANDI044,Rice,2196.44,2591.04,2393.74,2183.0,2026-05-05,2026-05-05,False,210.74,1.097,Dehri Mandi,Agra,Uttar Pradesh
PR006621,2026-05-05,MANDI019,Maize,2164.49,2425.0,2294.53,2090.0,2026-05-05,2026-05-05,False,204.53,1.098,Karimnagar Grain Market,Moga,Punjab
PR005736,05-05-2026,MANDI001,Sugarcane,3555.99,4327.0,3941.69,3500.0,2026-05-05,2026-05-05,False,441.69,1.126,Hyderabad Mandi,Ludhiana,Punjab
PR004769,05-05-2026,MANDI004,Mustard,5666.74,6604.65,6136.0,5650.0,2026-05-05,2026-05-05,False,486.0,1.086,Khandwa Grain Market,Ludhiana,Punjab
PR004840,05.05.2026,MANDI017,Wheat,1988.78,2421.88,2205.0,2275.0,2026-05-05,2026-05-05,True,-70.0,0.969,Parbhani Market,Patiala,Punjab
PR007443,05/05/2026,MANDI010,Sugarcane,3241.0,3624.92,3433.0,3500.0,2026-05-05,2026-05-05,True,-67.0,0.981,Dhule APMC,Jalandhar,Punjab
PR001411,05/05/2026,MANDI050,Rice,2253.48,2734.97,2494.0,2183.0,2026-05-05,2026-05-05,False,311.0,1.142,Durg Market,Muzaffarnagar,Uttar Pradesh
